"","X18111","X18112","X18113","X18114","X18115","X18116","X18117","X18118","X18119","X18120","X18121","X18123","X18126","X18127","X18128","X18130","X18131","X18132","X18133","X18140","X18142","X18144","X18146","X18151","X18156","X18161","X18166","X18170","X18174","X18178","X18182","X18187","X18192","X18197","X18201","X18206","X18211","X18216","X18221","X18226","X18232","X18236","X18240","X18244","X18248","X18252","X18255","X18259","X18263","X18267","X18283","X18287","X18291","X18298","X18302","X18306","X18310","X18314","X18318","X18321","X18324","X18327","X18332","X18335","X18336","X18337","X18338","X18339","X18479","X18485","X18491","X18605","X18609","X18613","X18617","X18620","X18622","X18623","X18627","X18710","X18716","X18722","X18990","X19033","X19035","X19039","X19041","X19045","X19047","X19051","X19149","X19156","X19166","X19183","X19190","X19197","X4","X5","X6","X17","X22","X27","X31","X36","X38","X43","X48"
"X2001M03"," 4.240000e+01"," 2.060000e+01"," 1.640000e+01"," 2.480000e+01"," 1.130000e+01","-2.800000e+00"," 1.400000e+00","-3.700000e+00"," 5.800000e+00","-5.900000e+00"," 9.800000e+00"," 2.500000e+00"," 6.400000e+00"," 1.050000e+01"," 5.000000e+00"," 1.290000e+01"," 1.690000e+01"," 4.200000e+00"," 5.800000e+00"," 1.034794e+02"," 1.221379e+02"," 8.832000e-01"," 1.270121e+00"," 7.026172e-02"," 4.718753e+00","-8.935220e-02"," 9.482525e-02"," 3.061849e-01"," 0.000000e+00","-4.797353e-01"," 8.762706e-01","-1.966375e-01","-1.886792e-01","-1.112502e-01","-3.157122e-01","-3.284971e-01"," 1.414027e-02"," 5.651314e-02"," 3.717472e-01"," 4.480398e-01","-2.992806e-01"," 9.590410e-01"," 1.354706e-01"," 3.573293e-01","-1.109418e-01","-6.729475e-02"," 1.300000e+00"," 1.000000e-01"," 4.700000e+00","-1.000000e-01"," 9.000000e-01","-2.000000e-01","-2.000000e-01","-3.000000e-01","-3.000000e-01"," 0.000000e+00"," 1.000000e-01"," 4.000000e-01","-3.000000e-01"," 4.000000e-01","-1.000000e-01"," 5.000000e-01","-7.000000e-01","-2.500000e+00"," 1.930000e+01"," 4.708600e+00"," 4.837700e+00"," 4.781400e+00"," 2.390000e+02"," 8.080000e+02"," 1.046000e+03"," 2.345100e+03"," 1.004561e+02"," 1.009684e+02"," 9.933325e+01"," 9.016581e+01"," 1.957146e+05"," 1.017925e+02"," 1.018163e+02"," 2.080000e+01"," 9.600000e+00"," 1.070000e+01"," 2.317497e-01"," 1.081791e+02"," 4.035874e-01"," 1.362114e+02"," 1.462812e+02"," 1.382200e+02"," 4.750176e-01"," 1.218810e+02"," 6.205422e-01"," 2.820874e-01","-7.434030e+00"," 3.124148e+01"," 3.188970e+01","-6.482207e-01"," 1.700000e+00"," 3.100000e+00"," 3.700000e+00"," 2.915200e+02"," 2.725000e+01"," 4.840000e+00"," 2.578892e+00"," 7.068966e+01"," 8.730000e+01"," 2.450000e+11"," 7.606000e+01"
"X2001M04"," 1.490000e+01"," 2.390000e+01"," 1.490000e+01"," 3.280000e+01"," 1.890000e+01","-5.800000e+00","-1.000000e+01","-1.150000e+01"," 6.300000e+00","-8.300000e+00"," 1.860000e+01","-1.500000e+00"," 3.100000e+00"," 1.170000e+01","-3.000000e-01"," 7.400000e+00"," 1.330000e+01"," 3.100000e+00","-2.600000e+00"," 1.032468e+02"," 1.241192e+02"," 8.876000e-01"," 1.080343e+00"," 7.021239e-02"," 3.271423e-01"," 1.341482e-01"," 6.766816e-02"," 1.984127e-01"," 7.695860e-02"," 1.828457e-01"," 4.169562e-01"," 2.955374e-02"," 8.506616e-01"," 1.865516e+00","-8.101937e-02"," 5.401446e-01"," 0.000000e+00"," 4.518498e-01"," 1.646091e-01"," 4.832115e-01"," 1.008443e+00"," 1.484267e-01"," 9.285307e-02"," 3.020582e-01"," 5.039411e-01"," 4.309764e-01"," 1.100000e+00"," 1.000000e-01"," 3.000000e-01"," 1.000000e-01"," 4.000000e-01"," 1.000000e-01"," 9.000000e-01","-1.000000e-01"," 5.000000e-01"," 0.000000e+00"," 5.000000e-01"," 2.000000e-01"," 1.000000e+00"," 3.000000e-01"," 4.000000e-01"," 5.000000e-01","-1.500000e+00","-6.500000e+00"," 1.960000e+01"," 4.682000e+00"," 5.000500e+00"," 5.064200e+00"," 2.350000e+02"," 7.940000e+02"," 1.029000e+03"," 2.262500e+03"," 1.000438e+02"," 1.006325e+02"," 9.938084e+01"," 9.185268e+01"," 2.013837e+05"," 1.014358e+02"," 1.016756e+02"," 2.060000e+01"," 9.200000e+00"," 1.030000e+01"," 4.624277e-01"," 9.812918e+01","-1.634658e+00"," 1.311109e+02"," 1.401612e+02"," 1.218800e+02","-2.215024e+00"," 1.014908e+02"," 2.896644e+00"," 2.390999e+00"," 1.870864e+00"," 2.638329e+01"," 2.717060e+01","-7.873087e-01"," 1.800000e+00"," 3.300000e+00"," 3.900000e+00"," 2.968100e+02"," 2.749000e+01"," 5.000000e+00"," 2.599047e+00"," 7.068966e+01"," 8.703333e+01"," 2.450000e+11"," 7.684333e+01"
"X2001M05"," 1.780000e+01"," 2.350000e+01"," 1.870000e+01"," 2.830000e+01"," 1.740000e+01","-5.300000e+00","-1.220000e+01","-1.230000e+01"," 8.800000e+00","-7.600000e+00"," 1.930000e+01","-2.100000e+00"," 2.100000e+00"," 1.600000e+01"," 2.000000e+00"," 7.800000e+00"," 8.100000e+00"," 2.500000e+00"," 2.400000e+00"," 1.027122e+02"," 1.268500e+02"," 8.480000e-01"," 1.879607e+00"," 3.508156e-02","-9.466709e-02"," 7.293837e-01"," 9.467136e-02"," 1.675552e-01","-4.613965e-02"," 2.156960e+00"," 1.960784e-01"," 9.848336e-03"," 1.071094e+00"," 3.758371e+00","-2.727407e-01"," 1.821162e-02"," 0.000000e+00"," 2.389654e-01"," 1.917283e-01"," 6.165228e-01"," 2.949355e+00"," 1.580871e-01"," 1.087255e-01"," 9.940171e-02"," 4.180139e-02"," 5.364087e-02"," 1.900000e+00"," 0.000000e+00","-1.000000e-01"," 7.000000e-01"," 2.000000e-01"," 1.000000e-01"," 1.100000e+00","-3.000000e-01"," 0.000000e+00"," 0.000000e+00"," 2.000000e-01"," 1.000000e-01"," 2.900000e+00"," 1.000000e-01"," 1.000000e-01"," 6.000000e-01","-4.700000e+00","-1.330000e+01"," 2.440000e+01"," 4.636700e+00"," 5.205900e+00"," 4.653600e+00"," 2.400000e+02"," 7.790000e+02"," 1.019000e+03"," 2.219700e+03"," 9.965634e+01"," 1.002681e+02"," 9.943315e+01"," 9.585862e+01"," 1.995503e+05"," 1.010426e+02"," 1.015195e+02"," 2.050000e+01"," 8.900000e+00"," 1.010000e+01"," 2.301496e-01"," 8.718927e+01"," 7.809662e-01"," 1.370114e+02"," 1.284011e+02"," 1.231700e+02"," 8.953353e-01"," 1.023209e+02","-9.104178e-01","-1.510989e+00"," 4.361261e+00"," 2.679329e+01"," 2.814362e+01","-1.350338e+00"," 3.100000e+00"," 3.600000e+00"," 4.400000e+00"," 3.156000e+02"," 2.863000e+01"," 5.210000e+00"," 2.619203e+00"," 7.068966e+01"," 8.676667e+01"," 2.460000e+11"," 7.762667e+01"
"X2001M06"," 1.330000e+01"," 2.220000e+01"," 1.600000e+01"," 2.840000e+01"," 9.800000e+00","-3.300000e+00","-5.700000e+00","-7.700000e+00"," 1.150000e+01","-5.000000e+00"," 1.400000e+01","-1.900000e+00"," 1.600000e+00"," 1.420000e+01"," 7.000000e-01"," 7.900000e+00"," 4.200000e+00"," 5.700000e+00","-1.800000e+00"," 1.021835e+02"," 1.298884e+02"," 8.480000e-01"," 8.440854e-02"," 1.753463e-02"," 1.368709e-01"," 1.773312e-01"," 1.080935e-01"," 2.433090e-01","-3.077397e-02"," 3.735586e-01"," 4.604582e-02","-8.862629e-02","-1.589615e-01","-5.400421e-01","-1.478306e-02","-4.552076e-02"," 0.000000e+00"," 4.767915e-01"," 1.640241e-01"," 6.127451e-02","-8.205311e-02","-1.972970e-02"," 1.341829e-01"," 7.210916e-02"," 1.665687e-01"," 1.608363e-01"," 1.000000e-01"," 0.000000e+00"," 1.000000e-01"," 2.000000e-01"," 0.000000e+00","-1.000000e-01","-2.000000e-01"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 5.000000e-01"," 2.000000e-01","-1.000000e-01"," 1.000000e-01"," 2.000000e-01"," 1.000000e-01","-4.700000e+00","-1.520000e+01"," 2.010000e+01"," 4.453600e+00"," 5.150500e+00"," 4.539500e+00"," 2.550000e+02"," 7.610000e+02"," 1.016000e+03"," 2.196900e+03"," 9.927511e+01"," 9.994123e+01"," 9.947545e+01"," 9.124416e+01"," 2.060199e+05"," 1.006110e+02"," 1.013551e+02"," 2.020000e+01"," 8.700000e+00"," 9.800000e+00"," 0.000000e+00"," 8.167932e+01"," 2.703190e-02"," 1.480123e+02"," 1.383912e+02"," 1.322500e+02"," 1.774780e-01"," 1.228110e+02"," 3.242117e+00"," 2.092050e+00","-4.813818e+00"," 2.770810e+01"," 2.771570e+01","-7.601111e-03"," 4.100000e+00"," 4.400000e+00"," 5.400000e+00"," 3.196300e+02"," 2.760000e+01"," 5.150000e+00"," 2.639359e+00"," 7.068966e+01"," 8.650000e+01"," 2.470000e+11"," 7.841000e+01"
"X2001M07"," 1.240000e+01"," 1.740000e+01"," 1.400000e+01"," 2.070000e+01"," 2.300000e+00","-7.900000e+00","-9.600000e+00","-9.600000e+00"," 8.300000e+00","-1.060000e+01"," 1.120000e+01","-3.800000e+00"," 3.000000e-01"," 1.400000e+01","-7.200000e+00"," 9.700000e+00"," 6.500000e+00","-4.000000e-01","-1.270000e+01"," 1.024155e+02"," 1.287848e+02"," 8.755000e-01"," 1.204819e-01"," 3.506311e-02","-5.614552e+00","-1.475144e-02"," 8.098259e-02"," 2.123786e-01"," 3.386178e-01","-4.045307e-01","-3.566908e-01","-1.084171e-01","-1.326788e-02","-3.257847e+00"," 3.696311e-02","-4.554149e-02"," 0.000000e+00"," 9.769714e-01"," 2.456332e-01","-2.082058e-01","-1.820953e+00","-1.243217e+00"," 1.063624e-01","-1.012799e-01"," 8.388252e-01"," 7.092199e-01"," 1.000000e-01"," 0.000000e+00","-5.600000e+00"," 0.000000e+00","-3.000000e-01","-2.000000e-01"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 1.000000e+00"," 2.000000e-01","-1.800000e+00","-1.000000e-01"," 8.000000e-01","-2.000000e-01","-4.700000e+00","-1.460000e+01"," 2.440000e+01"," 4.467100e+00"," 5.152300e+00"," 4.505500e+00"," 2.780000e+02"," 7.410000e+02"," 1.019000e+03"," 2.331600e+03"," 9.887251e+01"," 9.968056e+01"," 9.950067e+01"," 8.631496e+01"," 1.948818e+05"," 1.001566e+02"," 1.011862e+02"," 2.000000e+01"," 8.400000e+00"," 9.700000e+00","-5.740528e-01"," 8.415930e+01","-1.387262e+00"," 1.518127e+02"," 1.278811e+02"," 1.290300e+02","-1.709629e+00"," 1.026409e+02","-5.406363e+00","-1.366120e+00","-5.402213e+00"," 2.668449e+01"," 2.659198e+01"," 9.251181e-02"," 3.600000e+00"," 4.500000e+00"," 5.700000e+00"," 3.038900e+02"," 2.643000e+01"," 5.150000e+00"," 2.544336e+00"," 7.089249e+01"," 8.616667e+01"," 2.470000e+11"," 7.914000e+01"
"X2001M08"," 9.400000e+00"," 1.410000e+01"," 9.900000e+00"," 1.840000e+01","-6.000000e-01","-8.500000e+00","-2.700000e+00","-8.400000e+00"," 6.500000e+00","-1.160000e+01"," 1.400000e+01","-7.800000e+00","-2.700000e+00"," 1.670000e+01","-1.060000e+01"," 3.800000e+00"," 3.200000e+00","-3.400000e+00","-1.620000e+01"," 1.035106e+02"," 1.229787e+02"," 9.158000e-01","-9.867629e-01"," 1.051525e-01"," 3.052245e+00"," 1.475361e-02"," 1.483479e-01"," 3.330306e-01"," 7.669888e-02","-2.761982e-01"," 5.427252e-01","-1.282684e-01","-6.634820e-01","-2.477755e+00","-1.477978e-02"," 1.275743e-01"," 1.413827e-02"," 4.699378e-01"," 4.219984e-01"," 0.000000e+00","-1.353084e+00"," 8.092717e-01"," 1.840586e-01"," 3.591890e-01"," 7.357930e-02"," 9.301090e-02","-1.000000e+00"," 1.000000e-01"," 3.100000e+00"," 0.000000e+00"," 5.000000e-01","-3.000000e-01","-6.000000e-01"," 0.000000e+00"," 1.000000e-01"," 0.000000e+00"," 5.000000e-01"," 4.000000e-01","-1.400000e+00"," 4.000000e-01"," 1.000000e-01"," 0.000000e+00","-6.100000e+00","-1.860000e+01"," 3.310000e+01"," 4.353500e+00"," 4.953000e+00"," 4.491300e+00"," 2.950000e+02"," 7.480000e+02"," 1.043000e+03"," 2.454000e+03"," 9.844170e+01"," 9.950235e+01"," 9.950836e+01"," 8.485224e+01"," 1.993210e+05"," 9.972214e+01"," 1.010157e+02"," 2.020000e+01"," 8.400000e+00"," 9.700000e+00","-1.154734e-01"," 7.871934e+01"," 2.466429e+00"," 1.125094e+02"," 8.623072e+01"," 9.054000e+01"," 2.703677e+00"," 7.640064e+01"," 2.277906e+00"," 1.385042e-01","-1.694625e+00"," 2.257220e+01"," 2.344240e+01","-8.702016e-01"," 4.000000e+00"," 4.600000e+00"," 6.000000e+00"," 3.005300e+02"," 2.737000e+01"," 4.950000e+00"," 2.449313e+00"," 7.109533e+01"," 8.583333e+01"," 2.470000e+11"," 7.987000e+01"
"X2001M09"," 6.900000e+00"," 1.110000e+01"," 5.800000e+00"," 1.650000e+01","-1.300000e+00","-1.020000e+01","-3.000000e-01","-8.900000e+00"," 4.100000e+00","-1.340000e+01"," 1.630000e+01","-1.210000e+01","-5.600000e+00"," 1.940000e+01","-1.390000e+01","-2.800000e+00","-1.100000e+00","-4.300000e+00","-1.960000e+01"," 1.036138e+02"," 1.215630e+02"," 9.131000e-01"," 1.336898e-01"," 3.501401e-02"," 3.318560e+00"," 2.950288e-01"," 1.481282e-01"," 3.017502e-01"," 7.664010e-02"," 5.865103e-01"," 1.837602e-01","-2.667457e-01","-1.202244e-01"," 1.052779e+00"," 6.651885e-02"," 1.820167e-02"," 1.837716e+00","-6.878525e-01"," 2.711129e-01"," 1.840943e-01"," 8.119841e-01"," 5.946482e-01"," 1.778764e-01"," 1.280089e-01","-2.957849e-01","-2.123988e-01"," 1.000000e-01"," 0.000000e+00"," 3.300000e+00"," 3.000000e-01"," 2.000000e-01","-4.000000e-01","-1.000000e-01"," 1.000000e-01"," 0.000000e+00"," 2.400000e+00","-7.000000e-01"," 3.000000e-01"," 8.000000e-01"," 2.000000e-01","-2.000000e-01"," 2.000000e-01","-7.600000e+00","-2.340000e+01"," 4.190000e+01"," 3.982900e+00"," 4.941500e+00"," 3.986500e+00"," 3.050000e+02"," 7.810000e+02"," 1.086000e+03"," 2.436400e+03"," 9.804843e+01"," 9.943343e+01"," 9.950389e+01"," 7.122738e+01"," 1.980285e+05"," 9.935697e+01"," 1.008491e+02"," 2.080000e+01"," 8.600000e+00"," 9.900000e+00"," 0.000000e+00"," 8.580928e+01","-1.479897e+00"," 1.362114e+02"," 1.314311e+02"," 1.236500e+02","-2.053352e+00"," 1.099809e+02","-6.484372e-01"," 4.149378e-01","-1.605716e+01"," 2.617930e+01"," 2.620513e+01","-2.582514e-02"," 5.300000e+00"," 5.300000e+00"," 6.800000e+00"," 3.218400e+02"," 2.620000e+01"," 4.940000e+00"," 2.354290e+00"," 7.129817e+01"," 8.550000e+01"," 2.470000e+11"," 8.060000e+01"
"X2001M10"," 5.300000e+00"," 7.500000e+00"," 4.000000e+00"," 1.090000e+01","-6.400000e+00","-1.220000e+01","-4.200000e+00","-8.900000e+00"," 5.600000e+00","-1.520000e+01"," 1.010000e+01","-1.380000e+01","-9.600000e+00"," 1.620000e+01","-1.880000e+01","-6.600000e+00","-1.900000e+00","-2.200000e+00","-1.650000e+01"," 1.036964e+02"," 1.224524e+02"," 9.042000e-01"," 4.005340e-01","-3.500175e-02"," 2.092488e-01","-8.824827e-02"," 3.361571e-01"," 2.105897e-01"," 6.126512e-02","-8.422417e-01"," 4.012381e-01"," 1.981179e-01","-2.808613e-01","-1.583553e+00","-7.386070e-03","-1.728844e-01"," 1.665741e-01","-6.926167e-02"," 2.838989e-01"," 6.125199e-02","-1.201575e+00"," 1.379310e-01"," 3.118119e-01"," 1.243651e-01"," 1.108118e-01"," 1.463350e-01"," 4.000000e-01"," 0.000000e+00"," 2.000000e-01","-1.000000e-01"," 4.000000e-01"," 4.000000e-01","-3.000000e-01"," 0.000000e+00","-2.000000e-01"," 0.000000e+00","-1.000000e-01"," 3.000000e-01","-1.200000e+00"," 1.000000e-01"," 1.000000e-01"," 1.000000e-01","-6.500000e+00","-2.250000e+01"," 3.240000e+01"," 3.599900e+00"," 4.719600e+00"," 3.971300e+00"," 3.080000e+02"," 8.410000e+02"," 1.149000e+03"," 2.496800e+03"," 9.779270e+01"," 9.948697e+01"," 9.949379e+01"," 7.333598e+01"," 1.880369e+05"," 9.911581e+01"," 1.006982e+02"," 2.190000e+01"," 9.000000e+00"," 1.030000e+01","-5.780347e-01"," 9.400922e+01","-6.786716e-01"," 1.515126e+02"," 1.568813e+02"," 1.335900e+02"," 1.254256e-01"," 1.167010e+02","-5.045555e+00","-1.377410e+00"," 2.960377e+00"," 3.028839e+01"," 2.919358e+01"," 1.094806e+00"," 5.600000e+00"," 5.600000e+00"," 7.300000e+00"," 3.094800e+02"," 2.217000e+01"," 4.720000e+00"," 2.426585e+00"," 7.143340e+01"," 8.536667e+01"," 2.480000e+11"," 8.080333e+01"
"X2001M11"," 1.200000e+00"," 1.210000e+01"," 9.700000e+00"," 1.460000e+01","-9.300000e+00","-8.900000e+00","-1.330000e+01","-1.110000e+01"," 4.100000e+00","-1.150000e+01"," 1.130000e+01","-1.910000e+01","-9.800000e+00"," 1.840000e+01","-2.440000e+01","-1.450000e+01","-6.600000e+00","-1.190000e+01","-2.320000e+01"," 1.028331e+02"," 1.248789e+02"," 8.898000e-01","-2.659574e-01"," 3.501401e-02","-5.011485e-01"," 0.000000e+00"," 1.474136e-01"," 2.101471e-01"," 4.592071e-02","-2.613525e-01","-4.681434e-01","-5.338606e-01","-6.035408e-01","-2.893437e+00","-7.386615e-03","-4.830918e-01"," 0.000000e+00"," 6.930968e-02"," 4.044217e-02","-2.693438e-01","-1.532261e+00","-2.656434e-01"," 1.595646e-01","-1.365695e-01","-1.311697e-01","-7.970244e-02","-3.000000e-01"," 0.000000e+00","-5.000000e-01"," 0.000000e+00","-5.000000e-01","-6.000000e-01","-6.000000e-01"," 0.000000e+00","-5.000000e-01"," 0.000000e+00"," 1.000000e-01"," 0.000000e+00","-1.500000e+00","-1.000000e-01","-1.000000e-01","-3.000000e-01","-5.000000e+00","-1.750000e+01"," 2.150000e+01"," 3.385700e+00"," 4.574500e+00"," 3.507300e+00"," 3.070000e+02"," 8.820000e+02"," 1.188000e+03"," 2.540900e+03"," 9.775929e+01"," 9.963041e+01"," 9.948535e+01"," 7.801146e+01"," 1.888082e+05"," 9.901737e+01"," 1.005759e+02"," 2.260000e+01"," 9.200000e+00"," 1.050000e+01","-4.651163e-01"," 1.153290e+02","-1.120627e+00"," 1.295108e+02"," 1.443312e+02"," 1.220400e+02","-2.013243e+00"," 1.088609e+02"," 4.101927e-01"," 1.256983e+00"," 6.375415e+00"," 2.730432e+01"," 2.726647e+01"," 3.784234e-02"," 6.500000e+00"," 6.200000e+00"," 7.900000e+00"," 3.076800e+02"," 1.964000e+01"," 4.570000e+00"," 2.498880e+00"," 7.156863e+01"," 8.523333e+01"," 2.480000e+11"," 8.100667e+01"
"X2001M12"," 3.200000e+00"," 1.090000e+01"," 1.050000e+01"," 1.130000e+01","-9.300000e+00","-6.000000e+00","-1.500000e+01","-1.240000e+01"," 1.130000e+01","-8.500000e+00"," 1.600000e+01","-1.500000e+01","-1.090000e+01"," 1.860000e+01","-2.200000e+01","-4.300000e+00","-1.100000e+01","-1.230000e+01","-2.230000e+01"," 1.029433e+02"," 1.242318e+02"," 8.813000e-01"," 3.878788e-01","-3.500175e-02"," 4.931794e-01","-2.208155e-01"," 1.471966e-01"," 2.246854e-01"," 3.059976e-02","-1.015395e+00"," 3.441551e-01","-3.180598e-01","-4.048037e-02","-2.296512e+00"," 0.000000e+00"," 3.205715e-01"," 0.000000e+00"," 4.294224e-01"," 1.212775e-01"," 1.227596e-01","-1.625433e+00"," 2.268916e-01"," 1.622122e-01"," 2.484969e-01"," 3.205767e-01"," 2.924754e-01"," 4.000000e-01"," 0.000000e+00"," 5.000000e-01","-2.000000e-01"," 3.000000e-01","-4.000000e-01"," 0.000000e+00"," 0.000000e+00"," 3.000000e-01"," 0.000000e+00"," 4.000000e-01"," 1.000000e-01","-1.600000e+00"," 3.000000e-01"," 3.000000e-01"," 1.000000e-01","-4.200000e+00","-1.420000e+01"," 2.070000e+01"," 3.344900e+00"," 4.866500e+00"," 3.338900e+00"," 3.020000e+02"," 9.030000e+02"," 1.205000e+03"," 2.536800e+03"," 9.799195e+01"," 9.981212e+01"," 9.948607e+01"," 7.871862e+01"," 1.986247e+05"," 9.904630e+01"," 1.004895e+02"," 2.260000e+01"," 9.200000e+00"," 1.060000e+01","-1.168224e-01"," 1.279289e+02"," 6.173408e-01"," 9.170764e+01"," 1.226710e+02"," 1.013700e+02"," 2.556844e-01"," 1.106709e+02"," 5.199207e+00"," 2.758621e+00"," 9.064912e-01"," 2.284269e+01"," 2.287653e+01","-3.384261e-02"," 6.100000e+00"," 6.600000e+00"," 8.000000e+00"," 3.105300e+02"," 1.939000e+01"," 4.870000e+00"," 2.571175e+00"," 7.170385e+01"," 8.510000e+01"," 2.490000e+11"," 8.121000e+01"
