"","X19806","X19807","X19808","X19809","X19810","X19811","X19812","X19813","X19814","X19815","X19816","X19817","X19820","X19821","X19822","X19824","X19825","X19826","X19827","X19835","X19837","X19840","X19842","X19847","X19852","X19857","X19861","X19864","X19867","X19870","X19873","X19877","X19882","X19887","X19891","X19895","X19900","X19905","X19910","X19915","X19920","X19925","X19928","X19934","X19938","X19944","X19947","X19950","X19954","X19958","X19962","X19978","X19982","X19986","X19993","X19997","X20001","X20005","X20009","X20013","X20016","X20019","X20022","X20027","X20030","X20031","X20032","X20033","X20034","X20035","X20042","X20043","X20175","X20181","X20187","X20305","X20307","X20311","X20313","X20315","X20318","X20319","X20322","X20323","X20327","X20410","X20416","X20422","X20675","X20715","X20718","X20723","X20725","X20729","X20731","X20735","X20835","X20842","X20847","X20866","X20873","X20880","X13","X14","X15","X20","X25","X30","X35","X42","X47","X52"
"X2010M12","-8.000000e+00","-4.060000e+01","-2.580000e+01","-5.540000e+01","-2.600000e+00"," 2.860000e+01"," 3.830000e+01"," 2.050000e+01"," 3.100000e+00"," 2.450000e+01"," 5.500000e+00"," 1.535276e+00"," 6.700000e+00"," 9.000000e+00","-4.895337e+00"," 1.850116e+01"," 2.050000e+01"," 2.130000e+01"," 1.400000e+00"," 8.535785e+01"," 4.110555e+00"," 1.565500e+00"," 1.600000e+00","-9.000000e-01","-1.900000e+00"," 5.000000e-01"," 0.000000e+00"," 1.000000e-01","-3.000000e-01"," 0.000000e+00"," 3.700000e+00"," 1.300000e+00","-2.000000e-01"," 3.600000e+00"," 2.800000e+00","-3.000000e-01"," 5.000000e-01"," 0.000000e+00"," 2.000000e-01"," 4.000000e-01"," 8.000000e-01"," 3.232999e+00"," 8.000000e-01","-8.179003e-02"," 6.000000e-01"," 8.752132e-01"," 8.000000e-01"," 1.600000e+00","-9.000000e-01","-1.900000e+00"," 1.400000e+00"," 1.200000e+00","-2.000000e-01"," 3.600000e+00","-3.000000e-01"," 4.000000e-01"," 0.000000e+00"," 2.000000e-01"," 4.000000e-01"," 3.500000e+00"," 6.586169e-01"," 9.000000e-01"," 1.000000e+00","-1.730000e+01","-1.930000e+01"," 3.410000e+01"," 7.496200e-01"," 3.609800e+00"," 5.173000e-01"," 7.746479e-01"," 9.159011e+01"," 9.229273e+01"," 5.300000e+02"," 9.150000e+02"," 1.445000e+03"," 4.620000e+05"," 1.425200e+03"," 1.013180e+02"," 9.977560e+01"," 9.964268e+01"," 7.702008e+01"," 9.868676e+01"," 1.635657e+02"," 1.007211e+02"," 9.991249e+01"," 1.780000e+01"," 5.008787e+00"," 6.900000e+00"," 1.153040e+00"," 7.450000e+01","-1.679731e+00"," 1.292257e+02"," 1.063970e+02"," 8.442309e+01","-1.390498e+00"," 9.154195e+01","-2.184431e+00","-1.349693e+00"," 2.550245e+00"," 3.573041e+01"," 4.917634e+01","-1.344594e+01","-6.382000e+03"," 3.951000e+03","-3.292600e+04"," 8.977100e+02"," 8.915000e+01"," 3.340000e+00"," 1.745115e+00"," 7.930000e+01"," 3.000000e+11"," 9.185000e+01"
"X2011M01","-2.200000e+01","-4.100000e+01","-2.220000e+01","-5.970000e+01","-1.120000e+01"," 2.090000e+01"," 4.890000e+01"," 1.530000e+01"," 1.370000e+01"," 1.700000e+01"," 2.370000e+01","-1.114591e+00"," 8.000000e+00"," 7.000000e+00","-1.408591e+01"," 1.774213e+01"," 1.990000e+01"," 3.150000e+01"," 6.500000e+00"," 8.544753e+01"," 2.503852e+00"," 1.589100e+00"," 0.000000e+00"," 4.500000e+00","-5.900000e+00"," 3.000000e-01"," 3.000000e-01"," 2.000000e-01"," 1.800000e+00"," 0.000000e+00"," 7.000000e-01","-1.800000e+00"," 7.000000e-01"," 1.000000e+00"," 4.400000e+00"," 1.400000e+00","-2.000000e-01"," 0.000000e+00"," 1.300000e+00","-2.000000e-01"," 1.000000e-01"," 2.483801e+00"," 0.000000e+00"," 6.344396e-01","-3.000000e-01"," 9.882259e-01"," 2.000000e-01","-1.000000e-01"," 4.600000e+00","-5.900000e+00"," 6.000000e-01","-1.900000e+00"," 8.000000e-01"," 1.000000e+00"," 1.300000e+00","-2.000000e-01"," 0.000000e+00"," 1.300000e+00","-3.000000e-01"," 2.500000e+00","-3.271538e-01"," 2.000000e-01"," 1.000000e-01","-2.180000e+01","-2.590000e+01"," 4.230000e+01"," 7.686600e-01"," 3.727300e+00"," 5.059000e-01"," 4.192872e-01"," 9.465616e+01"," 9.501675e+01"," 5.160000e+02"," 9.110000e+02"," 1.427000e+03"," 4.530000e+05"," 1.505100e+03"," 1.013133e+02"," 9.951686e+01"," 9.991121e+01"," 7.910413e+01"," 9.880247e+01"," 1.640400e+02"," 1.007256e+02"," 9.989882e+01"," 1.780000e+01"," 5.056135e+00"," 7.000000e+00"," 1.347150e+00"," 7.320000e+01","-1.138952e-01"," 1.093701e+02"," 8.293300e+01"," 8.833157e+01"," 1.762632e+00"," 8.487129e+01"," 2.899818e-01"," 1.243781e+00"," 1.489306e+00"," 3.509047e+01"," 4.928111e+01","-1.419064e+01","-1.132900e+04","-3.303500e+04","-7.109000e+03"," 8.284700e+02"," 8.917000e+01"," 3.610000e+00"," 1.664834e+00"," 7.926667e+01"," 2.990000e+11"," 9.520667e+01"
"X2011M02","-1.550000e+01","-3.860000e+01","-2.060000e+01","-5.670000e+01","-4.000000e+00"," 4.500000e+00"," 1.880000e+01","-1.000000e-01","-2.000000e-01","-4.800000e+00"," 2.380000e+01"," 1.990476e-01"," 1.490000e+01"," 9.000000e+00","-1.007457e+01"," 1.967172e+01"," 2.130000e+01"," 3.160000e+01"," 1.800000e+01"," 8.603956e+01","-3.094475e+00"," 1.623400e+00"," 1.000000e+00","-1.100000e+00"," 3.600000e+00"," 1.000000e-01"," 0.000000e+00"," 1.000000e-01"," 4.000000e-01"," 0.000000e+00"," 6.000000e-01"," 1.400000e+00","-2.000000e-01"," 8.000000e-01"," 1.400000e+00"," 1.300000e+00"," 2.000000e-01"," 0.000000e+00"," 5.000000e-01"," 6.000000e-01"," 6.000000e-01"," 9.483667e-01"," 1.000000e+00"," 1.918274e-01"," 6.000000e-01"," 2.267980e-01"," 3.000000e-01"," 1.100000e+00","-1.100000e+00"," 3.600000e+00"," 3.000000e-01"," 1.400000e+00","-3.000000e-01"," 8.000000e-01"," 1.300000e+00"," 3.000000e-01"," 0.000000e+00"," 5.000000e-01"," 6.000000e-01"," 1.000000e+00"," 6.564551e-01"," 4.000000e-01"," 7.000000e-01","-2.080000e+01","-3.000000e+01"," 3.430000e+01"," 7.996200e-01"," 3.879900e+00"," 5.084000e-01","-1.113431e+00"," 9.335145e+01"," 9.890823e+01"," 5.220000e+02"," 9.150000e+02"," 1.437000e+03"," 4.590000e+05"," 1.538200e+03"," 1.012664e+02"," 9.932034e+01"," 1.002037e+02"," 8.079316e+01"," 9.892426e+01"," 1.675433e+02"," 1.007090e+02"," 9.987594e+01"," 1.730000e+01"," 5.221808e+00"," 7.000000e+00"," 8.179959e-01"," 7.070000e+01","-1.596351e+00"," 1.053113e+02"," 9.173198e+01"," 9.302174e+01","-3.464203e-01"," 9.092620e+01"," 2.135655e+00","-4.914005e-01"," 8.845257e-01"," 3.873350e+01"," 4.801293e+01","-9.279433e+00","-2.100000e+01","-3.153000e+03"," 2.136400e+04"," 8.675100e+02"," 8.858000e+01"," 3.770000e+00"," 1.584554e+00"," 7.923333e+01"," 2.980000e+11"," 9.856333e+01"
"X2011M03","-2.430000e+01","-4.440000e+01","-2.800000e+01","-6.070000e+01","-6.700000e+00"," 1.210000e+01"," 1.850000e+01"," 3.500000e+00"," 1.140000e+01"," 4.800000e+00"," 2.000000e+01"," 7.034128e+00"," 1.580000e+01"," 5.000000e+00"," 2.638686e+00"," 2.346370e+01"," 2.850000e+01"," 3.240000e+01"," 9.000000e+00"," 8.441228e+01","-6.781436e+00"," 1.609200e+00","-1.300000e+00"," 5.000000e-01"," 1.100000e+00"," 3.000000e-01"," 1.000000e-01"," 2.000000e-01"," 3.000000e-01"," 0.000000e+00"," 1.000000e+00"," 1.700000e+00"," 6.000000e-01"," 1.200000e+00"," 2.700000e+00","-2.000000e-01","-4.000000e-01"," 0.000000e+00"," 2.000000e-01"," 2.000000e-01"," 3.000000e-01"," 1.774530e+00"," 3.000000e-01"," 1.643667e-01"," 3.000000e-01"," 2.291394e-01"," 2.000000e-01","-1.400000e+00"," 5.000000e-01"," 1.100000e+00"," 4.000000e-01"," 1.700000e+00"," 7.000000e-01"," 1.200000e+00","-2.000000e-01","-4.000000e-01"," 0.000000e+00"," 2.000000e-01"," 2.000000e-01"," 1.800000e+00"," 4.347826e-01"," 2.000000e-01"," 3.000000e-01","-2.170000e+01","-2.920000e+01"," 3.530000e+01"," 8.091300e-01"," 3.738600e+00"," 5.154000e-01"," 1.829697e+00"," 9.309051e+01"," 1.039023e+02"," 5.060000e+02"," 9.020000e+02"," 1.408000e+03"," 4.680000e+05"," 1.526900e+03"," 1.011699e+02"," 9.918320e+01"," 1.004771e+02"," 7.877734e+01"," 9.904855e+01"," 1.645058e+02"," 1.006377e+02"," 9.984392e+01"," 1.580000e+01"," 5.328554e+00"," 6.800000e+00"," 1.622718e+00"," 7.170000e+01","-2.317497e-01"," 1.083829e+02"," 1.156005e+02"," 1.067991e+02","-1.042874e+00"," 1.096040e+02","-1.812982e+00"," 1.234568e-01","-2.724649e+00"," 4.191273e+01"," 5.516149e+01","-1.324876e+01"," 2.971300e+04"," 3.545700e+04"," 1.344900e+04"," 8.977200e+02"," 1.028600e+02"," 3.540000e+00"," 1.504273e+00"," 7.920000e+01"," 2.970000e+11"," 1.019200e+02"
"X2011M04","-1.190000e+01","-4.010000e+01","-2.470000e+01","-5.550000e+01","-2.000000e+00","-5.400000e+00","-1.690000e+01","-1.400000e+01","-6.400000e+00","-1.480000e+01"," 1.990000e+01"," 7.522608e-01"," 9.500000e+00"," 8.000000e+00","-9.339996e+00"," 1.959678e+01"," 2.920000e+01"," 4.020000e+01"," 8.000000e-01"," 8.384099e+01","-6.469878e+00"," 1.665500e+00"," 2.000000e-01"," 5.200000e+00"," 1.300000e+00"," 4.000000e-01"," 1.100000e+00"," 1.000000e-01","-3.000000e-01"," 4.500000e+00"," 2.000000e-01","-8.000000e-01"," 8.000000e-01"," 2.700000e+00"," 1.600000e+00"," 8.000000e-01"," 3.000000e-01"," 0.000000e+00"," 6.000000e-01"," 1.000000e-01"," 8.000000e-01"," 9.230769e-01"," 7.000000e-01"," 6.654044e-01"," 7.000000e-01"," 1.036459e+00"," 9.000000e-01"," 1.000000e-01"," 5.300000e+00"," 1.300000e+00"," 8.000000e-01","-8.000000e-01"," 8.000000e-01"," 2.800000e+00"," 1.100000e+00"," 3.000000e-01"," 0.000000e+00"," 6.000000e-01"," 1.000000e-01"," 9.000000e-01"," 8.658009e-01"," 1.300000e+00"," 1.000000e+00","-2.510000e+01","-3.330000e+01"," 3.090000e+01"," 8.209600e-01"," 3.761900e+00"," 5.240000e-01","-1.382170e+00"," 9.250340e+01"," 9.222787e+01"," 5.090000e+02"," 9.080000e+02"," 1.417000e+03"," 4.630000e+05"," 1.520800e+03"," 1.010211e+02"," 9.909858e+01"," 1.006976e+02"," 7.943811e+01"," 9.917588e+01"," 1.606711e+02"," 1.004988e+02"," 9.980442e+01"," 1.620000e+01"," 5.305019e+00"," 6.900000e+00"," 9.980040e-01"," 6.690000e+01","-9.291521e-01"," 1.118932e+02"," 9.506953e+01"," 9.302174e+01","-2.341920e-01"," 8.764218e+01","-2.331048e+00"," 1.109741e+00"," 2.644569e+00"," 3.863988e+01"," 4.994399e+01","-1.130412e+01","-2.486000e+04"," 5.993000e+03"," 1.086600e+04"," 9.205900e+02"," 1.095300e+02"," 3.560000e+00"," 5.961321e-01"," 8.020000e+01"," 2.970000e+11"," 1.001967e+02"
"X2011M05","-1.580000e+01","-3.820000e+01","-2.690000e+01","-4.950000e+01","-2.400000e+00"," 6.300000e+00"," 3.800000e+00","-7.300000e+00","-1.500000e+00","-3.100000e+00"," 3.200000e+01"," 1.458543e+00"," 6.100000e+00"," 9.000000e+00","-3.417013e+00"," 1.679264e+01"," 2.290000e+01"," 2.590000e+01"," 1.000000e-01"," 8.411649e+01","-1.008031e+01"," 1.650300e+00"," 1.300000e+00"," 7.000000e-01"," 4.000000e-01"," 1.000000e-01"," 1.000000e-01"," 2.000000e-01"," 2.000000e-01"," 0.000000e+00","-5.000000e-01"," 3.000000e-01","-1.000000e-01","-7.000000e-01"," 1.300000e+00"," 1.000000e+00","-1.000000e-01"," 0.000000e+00"," 5.000000e-01"," 6.000000e-01"," 2.000000e-01"," 3.048780e-01"," 5.000000e-01"," 1.361422e-01"," 0.000000e+00","-1.359675e-01"," 0.000000e+00"," 1.300000e+00"," 7.000000e-01"," 4.000000e-01","-1.000000e-01"," 4.000000e-01","-2.000000e-01","-8.000000e-01"," 9.000000e-01","-1.000000e-01"," 0.000000e+00"," 5.000000e-01"," 6.000000e-01"," 5.000000e-01"," 0.000000e+00","-1.000000e-01"," 2.000000e-01","-1.770000e+01","-1.950000e+01"," 2.530000e+01"," 8.234400e-01"," 3.505300e+00"," 5.217000e-01"," 0.000000e+00"," 9.315575e+01"," 9.229273e+01"," 5.360000e+02"," 9.100000e+02"," 1.446000e+03"," 4.680000e+05"," 1.504900e+03"," 1.008291e+02"," 9.904844e+01"," 1.008392e+02"," 7.850322e+01"," 9.931086e+01"," 1.618710e+02"," 1.002850e+02"," 9.975969e+01"," 1.790000e+01"," 5.293322e+00"," 7.200000e+00"," 0.000000e+00"," 7.010000e+01"," 1.406800e+00"," 1.100283e+02"," 9.678887e+01"," 9.800505e+01"," 1.291080e+00"," 9.441546e+01"," 7.468277e-01","-1.951220e+00","-1.127948e+00"," 4.023013e+01"," 5.342063e+01","-1.319050e+01"," 2.233300e+04"," 2.906000e+03"," 1.254700e+04"," 9.335000e+02"," 1.009000e+02"," 3.260000e+00","-3.120090e-01"," 8.120000e+01"," 2.970000e+11"," 9.847333e+01"
"X2011M06","-1.760000e+01","-4.410000e+01","-3.070000e+01","-5.740000e+01","-5.900000e+00"," 4.200000e+00"," 2.200000e+00","-4.400000e+00","-6.200000e+00","-1.370000e+01"," 1.950000e+01"," 2.209152e+00"," 7.000000e+00"," 3.000000e+00","-1.560972e+00"," 1.118843e+01"," 2.420000e+01"," 2.820000e+01","-3.300000e+00"," 8.316337e+01","-9.000067e+00"," 1.600800e+00"," 1.000000e+00","-6.000000e-01","-1.900000e+00"," 1.000000e-01"," 1.000000e-01"," 1.000000e-01","-3.000000e-01"," 0.000000e+00"," 1.000000e-01"," 5.000000e-01"," 0.000000e+00"," 2.000000e-01","-7.000000e-01","-1.000000e+00","-9.000000e-01"," 0.000000e+00"," 2.000000e-01"," 0.000000e+00","-1.000000e-01","-2.026342e-01","-4.000000e-01","-5.366726e-02","-1.000000e-01"," 3.711989e-01"," 2.000000e-01"," 9.000000e-01","-6.000000e-01","-1.900000e+00"," 0.000000e+00"," 4.000000e-01"," 0.000000e+00"," 3.000000e-01","-9.000000e-01","-9.000000e-01"," 0.000000e+00"," 2.000000e-01"," 0.000000e+00","-3.000000e-01","-2.145923e-01"," 3.000000e-01","-1.000000e-01","-1.970000e+01","-2.200000e+01"," 2.560000e+01"," 8.251200e-01"," 3.414400e+00"," 5.311000e-01"," 2.102313e-01"," 9.341669e+01"," 9.501675e+01"," 5.820000e+02"," 9.050000e+02"," 1.487000e+03"," 4.680000e+05"," 1.493100e+03"," 1.006107e+02"," 9.894563e+01"," 1.009078e+02"," 7.588170e+01"," 9.946287e+01"," 1.623414e+02"," 9.997520e+01"," 9.971192e+01"," 1.980000e+01"," 5.231677e+00"," 7.500000e+00"," 1.976285e-01"," 7.250000e+01"," 4.624277e-01"," 1.151842e+02"," 1.075095e+02"," 1.026952e+02","-5.793743e-01"," 1.022150e+02"," 2.906388e-01","-3.731343e-01","-2.554008e+00"," 3.976473e+01"," 5.300685e+01","-1.324212e+01","-1.908600e+04","-5.796000e+03","-3.191000e+04"," 9.377400e+02"," 9.626000e+01"," 3.120000e+00","-1.220150e+00"," 8.220000e+01"," 2.960000e+11"," 9.675000e+01"
"X2011M07","-8.300000e+00","-3.340000e+01","-1.990000e+01","-4.700000e+01","-6.000000e-01","-1.370000e+01","-7.600000e+00","-1.460000e+01","-5.400000e+00","-1.750000e+01"," 2.240000e+01","-4.800367e+00","-3.100000e+00"," 1.200000e+01","-8.728852e+00"," 6.327750e+00"," 1.420000e+01"," 1.140000e+01","-5.600000e+00"," 8.300945e+01","-5.355447e+00"," 1.627300e+00"," 3.000000e-01"," 6.000000e-01","-3.500000e+00"," 2.000000e-01"," 7.000000e-01"," 1.000000e-01"," 8.000000e-01"," 0.000000e+00","-2.000000e-01","-1.100000e+00"," 5.000000e-01"," 5.000000e-01","-7.000000e-01"," 9.000000e-01"," 0.000000e+00"," 0.000000e+00"," 1.000000e-01"," 3.000000e-01"," 0.000000e+00","-4.060914e-01","-5.000000e-01"," 7.911222e-01"," 0.000000e+00"," 4.027361e-01"," 4.000000e-01"," 3.000000e-01"," 6.000000e-01","-3.500000e+00"," 4.000000e-01","-1.100000e+00"," 6.000000e-01"," 6.000000e-01"," 8.000000e-01"," 0.000000e+00"," 0.000000e+00"," 1.000000e-01"," 3.000000e-01","-4.000000e-01"," 0.000000e+00"," 6.000000e-01"," 0.000000e+00","-2.130000e+01","-2.450000e+01"," 2.470000e+01"," 8.289000e-01"," 3.313700e+00"," 5.228000e-01"," 5.594406e-01"," 9.367763e+01"," 9.300616e+01"," 6.500000e+02"," 9.040000e+02"," 1.554000e+03"," 4.710000e+05"," 1.541800e+03"," 1.003870e+02"," 9.877503e+01"," 1.009362e+02"," 7.476964e+01"," 9.964340e+01"," 1.578778e+02"," 9.959762e+01"," 9.966268e+01"," 2.030000e+01"," 5.304722e+00"," 7.600000e+00"," 2.958580e-01"," 7.170000e+01","-3.452244e-01"," 1.183655e+02"," 9.304678e+01"," 9.575767e+01","-5.827506e-01"," 9.031044e+01","-2.749536e+00"," 4.993758e-01"," 2.030842e+00"," 3.911384e+01"," 5.406003e+01","-1.494619e+01","-9.200000e+02","-1.102000e+04","-5.685000e+03"," 9.920800e+02"," 9.730000e+01"," 2.980000e+00","-1.153093e+00"," 8.153333e+01"," 2.970000e+11"," 9.562000e+01"
"X2011M08","-1.780000e+01","-4.190000e+01","-2.340000e+01","-6.050000e+01"," 8.000000e-01","-1.980000e+01","-1.860000e+01","-2.370000e+01","-8.300000e+00","-2.340000e+01"," 3.270000e+01","-1.132640e+00"," 7.800000e+00"," 1.400000e+01","-1.180990e+00"," 1.178307e+01"," 2.260000e+01"," 1.210000e+01"," 6.000000e-01"," 8.431044e+01","-4.442955e+00"," 1.628600e+00"," 1.000000e-01","-5.000000e-01"," 3.700000e+00"," 3.000000e-01"," 2.000000e-01"," 2.000000e-01"," 5.000000e-01"," 0.000000e+00"," 1.100000e+00"," 2.000000e+00"," 4.000000e-01"," 9.000000e-01"," 7.000000e-01"," 1.000000e-01","-4.000000e-01"," 0.000000e+00"," 2.000000e-01"," 4.000000e-01"," 5.000000e-01"," 8.154944e-01"," 6.000000e-01"," 2.148743e-01"," 6.000000e-01"," 3.401467e-01"," 4.000000e-01"," 1.000000e-01","-6.000000e-01"," 3.700000e+00"," 5.000000e-01"," 2.000000e+00"," 4.000000e-01"," 1.000000e+00"," 1.000000e-01","-4.000000e-01"," 0.000000e+00"," 2.000000e-01"," 4.000000e-01"," 9.000000e-01"," 6.451613e-01"," 4.000000e-01"," 6.000000e-01","-2.370000e+01","-2.990000e+01"," 2.400000e+01"," 8.578200e-01"," 2.783300e+00"," 5.380000e-01","-6.954103e-02"," 9.341669e+01"," 9.164415e+01"," 6.650000e+02"," 9.180000e+02"," 1.583000e+03"," 4.780000e+05"," 1.576800e+03"," 1.001778e+02"," 9.856268e+01"," 1.009585e+02"," 6.728215e+01"," 9.986146e+01"," 1.663590e+02"," 9.920311e+01"," 9.961429e+01"," 2.020000e+01"," 5.562187e+00"," 7.800000e+00","-9.832842e-02"," 7.150000e+01","-5.773672e-01"," 1.159521e+02"," 9.476612e+01"," 9.722335e+01","-1.172333e-01"," 8.764218e+01"," 5.371997e+00","-1.242236e-01","-1.090796e+01"," 3.722587e+01"," 5.085180e+01","-1.362593e+01"," 1.137900e+04"," 2.204000e+03","-6.535000e+03"," 1.113770e+03"," 8.633000e+01"," 2.400000e+00","-1.086035e+00"," 8.086667e+01"," 2.970000e+11"," 9.449000e+01"
"X2011M09","-6.800000e+00","-4.230000e+01","-2.710000e+01","-5.760000e+01","-2.600000e+00","-3.060000e+01","-3.060000e+01","-2.880000e+01","-2.200000e+01","-3.440000e+01"," 2.510000e+01","-7.098555e+00","-2.400000e+00"," 2.100000e+01","-8.739058e+00"," 8.443392e+00"," 4.300000e+00"," 1.440000e+01","-7.900000e+00"," 8.450098e+01","-1.295575e+00"," 1.559500e+00"," 2.000000e-01"," 8.000000e-01"," 4.400000e+00"," 1.300000e+00"," 1.000000e-01"," 2.000000e-01"," 4.000000e-01"," 0.000000e+00"," 9.800000e+00"," 1.200000e+00"," 3.000000e-01","-2.000000e+00","-2.000000e-01"," 9.000000e-01"," 1.000000e-01"," 2.300000e+00"," 4.000000e-01"," 0.000000e+00"," 6.000000e-01"," 4.853387e+00"," 1.600000e+00"," 2.693460e-01"," 2.000000e-01","-2.692939e-01","-3.000000e-01"," 2.000000e-01"," 8.000000e-01"," 4.400000e+00"," 3.500000e+00"," 1.200000e+00"," 3.000000e-01","-2.100000e+00"," 9.000000e-01"," 1.000000e-01"," 2.300000e+00"," 4.000000e-01"," 0.000000e+00"," 4.700000e+00"," 2.136752e-01","-3.000000e-01"," 6.000000e-01","-2.460000e+01","-3.000000e+01"," 2.170000e+01"," 9.181000e-01"," 2.504000e+00"," 5.486000e-01"," 9.046625e-01"," 9.354716e+01"," 9.196844e+01"," 6.570000e+02"," 9.100000e+02"," 1.567000e+03"," 4.930000e+05"," 1.578600e+03"," 9.999525e+01"," 9.835706e+01"," 1.009723e+02"," 6.664891e+01"," 1.001163e+02"," 1.607751e+02"," 9.883391e+01"," 9.957101e+01"," 2.020000e+01"," 5.736988e+00"," 8.000000e+00"," 3.937008e-01"," 7.090000e+01","-1.161440e-01"," 1.204498e+02"," 1.008344e+02"," 1.014250e+02","-4.694836e-01"," 1.037544e+02","-3.356557e+00"," 2.487562e-01","-6.964637e-01"," 3.914209e+01"," 5.535542e+01","-1.621333e+01"," 9.287000e+03","-3.227000e+03","-4.702000e+03"," 1.039930e+03"," 8.552000e+01"," 2.180000e+00","-1.018978e+00"," 8.020000e+01"," 2.970000e+11"," 9.336000e+01"
"X2011M10","-1.470000e+01","-4.110000e+01","-2.390000e+01","-5.840000e+01"," 3.000000e-01","-2.500000e+01","-2.620000e+01","-2.390000e+01","-2.800000e+01","-1.820000e+01"," 2.040000e+01","-1.303439e+01","-7.000000e-01"," 2.100000e+01","-1.098694e+01","-7.116224e+00"," 1.620000e+01"," 8.900000e+00","-3.600000e+00"," 8.465477e+01"," 6.493506e-01"," 1.602400e+00","-9.000000e-01","-1.000000e-01"," 8.000000e-01"," 3.000000e-01"," 1.000000e-01"," 1.000000e-01"," 1.000000e-01"," 0.000000e+00"," 1.500000e+00","-6.000000e-01"," 2.000000e-01","-6.000000e-01","-2.000000e-01","-1.000000e-01"," 7.000000e-01"," 2.700000e+00"," 0.000000e+00"," 4.000000e-01"," 1.000000e-01"," 6.750241e-01"," 1.000000e-01"," 1.078024e-01"," 1.000000e-01"," 1.094466e-01"," 1.000000e-01","-9.000000e-01"," 0.000000e+00"," 8.000000e-01"," 6.000000e-01","-6.000000e-01"," 1.000000e-01","-7.000000e-01","-1.000000e-01"," 7.000000e-01"," 2.700000e+00"," 0.000000e+00"," 4.000000e-01"," 6.000000e-01"," 1.066098e-01"," 1.000000e-01"," 1.000000e-01","-2.660000e+01","-3.440000e+01"," 2.490000e+01"," 9.699100e-01"," 2.529000e+00"," 5.358000e-01","-6.206897e-01"," 9.387334e+01"," 9.183872e+01"," 6.370000e+02"," 9.230000e+02"," 1.560000e+03"," 4.860000e+05"," 1.562500e+03"," 9.985620e+01"," 9.819817e+01"," 1.009614e+02"," 6.987015e+01"," 1.003937e+02"," 1.606695e+02"," 9.852459e+01"," 9.953995e+01"," 1.980000e+01"," 5.817087e+00"," 8.000000e+00"," 0.000000e+00"," 6.900000e+01","-3.488372e-01"," 1.229728e+02"," 9.668774e+01"," 9.663708e+01","-7.075472e-01"," 9.657060e+01","-6.569072e-02"," 8.684864e-01"," 3.444965e+00"," 4.127008e+01"," 5.474833e+01","-1.347825e+01","-1.162100e+04","-2.519600e+04","-2.881600e+04"," 1.066850e+03"," 8.632000e+01"," 2.240000e+00","-8.747837e-01"," 8.093333e+01"," 2.980000e+11"," 9.319333e+01"
"X2011M11","-1.730000e+01","-4.140000e+01","-2.300000e+01","-5.970000e+01"," 2.500000e+00","-3.010000e+01","-3.100000e+01","-2.560000e+01","-2.690000e+01","-4.450000e+01"," 1.570000e+01","-1.234000e+01","-5.700000e+00"," 1.600000e+01","-1.864565e+01","-2.374350e+00"," 1.050000e+01"," 7.800000e+00","-2.560000e+01"," 8.584197e+01"," 8.698173e-01"," 1.560800e+00"," 6.000000e-01"," 3.000000e-01"," 1.100000e+00"," 2.000000e-01"," 0.000000e+00"," 1.000000e-01"," 1.000000e-01"," 0.000000e+00"," 1.000000e+00"," 1.000000e+00"," 1.000000e-01","-6.000000e-01","-4.000000e-01","-1.000000e-01","-3.000000e-01"," 0.000000e+00"," 2.000000e-01"," 0.000000e+00"," 1.000000e-01"," 3.831418e-01"," 4.000000e-01"," 2.648025e-02"," 1.000000e-01","-1.234929e-01"," 0.000000e+00"," 6.000000e-01"," 3.000000e-01"," 1.200000e+00"," 4.000000e-01"," 1.000000e+00"," 1.000000e-01","-6.000000e-01","-1.000000e-01","-2.000000e-01"," 0.000000e+00"," 2.000000e-01"," 0.000000e+00"," 3.000000e-01"," 1.064963e-01"," 0.000000e+00"," 2.000000e-01","-2.540000e+01","-3.490000e+01"," 1.950000e+01"," 1.011820e+00"," 2.291700e+00"," 5.347000e-01"," 5.551700e-01"," 9.400381e+01"," 9.203329e+01"," 6.190000e+02"," 8.980000e+02"," 1.517000e+03"," 4.660000e+05"," 1.558800e+03"," 9.977838e+01"," 9.811397e+01"," 1.009302e+02"," 6.862523e+01"," 1.006714e+02"," 1.604271e+02"," 9.830252e+01"," 9.952786e+01"," 1.860000e+01"," 5.656790e+00"," 7.600000e+00"," 2.941176e-01"," 6.620000e+01","-4.667445e-01"," 1.216565e+02"," 1.035651e+02"," 9.966615e+01"," 1.187648e-01"," 1.031386e+02","-1.508672e-01","-1.107011e+00","-1.127829e-01"," 4.097047e+01"," 5.630780e+01","-1.533733e+01"," 2.339700e+04"," 8.092000e+03","-3.177000e+03"," 1.110120e+03"," 9.716000e+01"," 1.960000e+00","-7.305898e-01"," 8.166667e+01"," 2.980000e+11"," 9.302667e+01"
