"","X13692","X13693","X13694","X13695","X13696","X13697","X13698","X13699","X13700","X13701","X13702","X13703","X13706","X13707","X13708","X13710","X13711","X13712","X13713","X13720","X13722","X13724","X13726","X13746","X13806","X13811","X13819","X13823","X13827","X13831","X13834","X13838","X13842","X13846","X13862","X13866","X13870","X13877","X13881","X13885","X13889","X13893","X13897","X13900","X13903","X13906","X13911","X13914","X13915","X13917","X13918","X13919","X14062","X14068","X14074","X14192","X14194","X14200","X14202","X14205","X14207","X14208","X14212","X14295","X14301","X14307","X14568","X14611","X14612","X14617","X14620","X14622","X14626","X14723","X14730","X14740","X14760","X14767","X14774","X1","X2","X3","X16","X21","X26","X34","X37","X41","X46","X51"
"X1987M03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -6.6666667",NA,"   12.1100000","  -18.6000000","   13.3000000","   15.5000000","   10.3000000",NA,"   89.9765721","   85.8402665","    1.3097906","    0.9129332","    0.4879983","    0.5812848","    0.0000000","    0.4885986","    0.4867497","    0.4019728","    0.4149021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -9.3000000","   -5.1000000","   14.1000000","   14.5980000","   10.9500000","   14.4250000","  652.0000000"," 1026.0000000"," 1678.0000000","36762.0000000"," 2977.4000000","   99.1896883","  100.4472496","   21.6615753","   81.4281957","  100.1589776","   99.3534814","   47.1000000","   16.7000000","   25.8000000","    0.1580862","   72.6487810","   -0.6831399","  337.0485833","  105.6358839","   -0.2232041","   92.1953061","   -2.4673442",NA,"   -4.2503579","    2.6376957","    3.8860631","   -1.2483674","    7.3000000","    6.7000000","    7.0000000","  346.7400000","   18.3000000",NA,NA,"   31.5229762","   79.2600000",NA,NA
"X1987M04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-6.500000e+00","-2.550000e+01"," 1.280000e+01","-1.920000e+01"," 1.260000e+01"," 1.410000e+01"," 1.030000e+01","-3.460000e+01"," 8.960067e+01"," 8.463891e+01"," 1.327428e+00","-5.528564e-01"," 3.247640e-01"," 2.263205e-01","-3.115902e-02"," 3.241511e-01"," 6.590610e-01"," 7.973148e-01"," 7.266406e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-8.800000e+00","-5.200000e+00"," 1.840000e+01"," 1.709000e+01"," 1.204000e+01"," 1.732100e+01"," 6.260000e+02"," 9.670000e+02"," 1.593000e+03"," 4.058500e+04"," 2.945600e+03"," 9.924162e+01"," 1.003528e+02"," 2.104984e+01"," 8.822991e+01"," 1.002913e+02"," 9.952057e+01"," 4.730000e+01"," 1.780000e+01"," 2.670000e+01"," 1.597383e-01"," 7.404012e+01"," 2.780907e-01"," 3.655514e+02"," 9.908777e+01","-6.623451e-01"," 8.602085e+01"," 8.353023e+00",NA,"-2.824062e+00"," 2.613141e+00"," 3.969669e+00","-1.356529e+00"," 8.600000e+00"," 7.600000e+00"," 7.900000e+00"," 3.718400e+02"," 1.868000e+01",NA,NA," 3.164257e+01"," 7.924000e+01",NA,NA
"X1987M05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -5.7000000","  -25.2000000","   12.8000000","  -11.6000000","    7.3000000","   27.4000000","    8.8000000","  -26.6000000","   89.7517263","   83.3520829","    1.3099570","   -1.0613208","    0.4628789","   -0.1236580","    0.0000000","    0.4604194","    0.3401841","    0.4811940","    0.4781034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -9.5000000","   -4.1000000","   17.2000000","   19.8029900","   13.4300000","   20.1810000","  599.0000000","  920.0000000"," 1519.0000000","52600.0000000"," 2883.9000000","   99.3458783","  100.2355583","   20.2335735","   88.9941486","  100.4479841","   99.7011920","   47.1000000","   18.5000000","   27.1000000","    0.4765521","   75.2745624","    1.9681788","  374.4967448","  108.1444876","    2.1852650","  106.5259403","    0.8661882",NA,"   -3.8777753","    3.1463148","    4.1113668","   -0.9650521","    7.9000000","    7.6000000","    8.1000000","  375.9000000","   19.4400000",NA,NA,"   31.7621554","   79.2200000",NA,NA
"X1987M06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3.800000e+00","-2.500000e+01"," 1.380000e+01","-5.800000e+00"," 8.100000e+00"," 2.950000e+01"," 7.000000e+00","-2.780000e+01"," 9.027822e+01"," 8.414241e+01"," 1.312786e+00","-3.575685e-01"," 5.450658e-01"," 2.422376e-02"," 0.000000e+00"," 5.467553e-01"," 2.114534e-01"," 1.955261e-01"," 2.477687e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-8.100000e+00","-1.700000e+00"," 1.170000e+01"," 1.828899e+01"," 1.320000e+01"," 1.812200e+01"," 5.950000e+02"," 8.970000e+02"," 1.492000e+03"," 5.953200e+04"," 2.838500e+03"," 9.949677e+01"," 1.000982e+02"," 2.149592e+01"," 8.558320e+01"," 1.006295e+02"," 9.988857e+01"," 4.660000e+01"," 1.880000e+01"," 2.720000e+01"," 0.000000e+00"," 7.745665e+01","-1.940950e-01"," 3.758014e+02"," 1.045417e+02","-5.432616e-01"," 1.045195e+02","-3.832779e+00",NA," 6.238851e+00"," 2.741581e+00"," 3.836094e+00","-1.094514e+00"," 9.200000e+00"," 7.800000e+00"," 8.200000e+00"," 3.733100e+02"," 2.007000e+01",NA,NA," 3.188175e+01"," 7.920000e+01",NA,NA
"X1987M07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-4.000000e+00","-1.550000e+01"," 1.180000e+01","-9.400000e+00"," 9.200000e+00"," 1.310000e+01"," 7.900000e+00","-2.880000e+01"," 9.190718e+01"," 8.461231e+01"," 1.319607e+00"," 2.153110e+00"," 5.990176e-01"," 1.013118e+00"," 3.116873e-02"," 5.997610e-01"," 5.653192e-01"," 4.263068e-01"," 4.521837e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-6.400000e+00"," 2.000000e-01"," 1.330000e+01"," 1.756299e+01"," 1.356000e+01"," 1.809400e+01"," 5.940000e+02"," 9.030000e+02"," 1.497000e+03"," 5.373500e+04"," 2.821300e+03"," 9.966267e+01"," 9.994904e+01"," 2.417886e+01"," 9.485641e+01"," 1.008141e+02"," 1.000742e+02"," 4.610000e+01"," 1.900000e+01"," 2.720000e+01"," 3.174543e-01"," 7.643915e+01"," 3.667223e+00"," 3.582561e+02"," 1.066380e+02"," 4.668995e+00"," 1.117687e+02"," 1.083532e+01",NA," 1.248116e+01"," 3.180554e+00"," 4.645624e+00","-1.465070e+00"," 8.500000e+00"," 7.500000e+00"," 8.200000e+00"," 3.919100e+02"," 2.134000e+01",NA,NA," 3.196284e+01"," 7.840000e+01",NA,NA
"X1987M08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.000000e-01","-1.530000e+01"," 6.800000e+00","-6.700000e+00"," 1.430000e+01"," 2.910000e+01"," 8.400000e+00","-2.760000e+01"," 9.282905e+01"," 8.387412e+01"," 1.364864e+00","-4.349281e-01"," 3.185662e-01","-4.395386e-02"," 0.000000e+00"," 3.179645e-01"," 1.512397e-01"," 2.597075e-01"," 2.684113e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-5.500000e+00"," 1.400000e+00"," 1.520000e+01"," 1.683198e+01"," 1.401000e+01"," 1.768400e+01"," 5.940000e+02"," 9.050000e+02"," 1.500000e+03"," 5.126900e+04"," 2.811700e+03"," 9.980308e+01"," 9.979784e+01"," 2.707651e+01"," 9.273967e+01"," 1.009646e+02"," 1.002491e+02"," 4.560000e+01"," 1.890000e+01"," 2.690000e+01"," 3.145661e-01"," 7.558933e+01","-6.088013e+00"," 3.670445e+02"," 6.414277e+01","-4.188697e+00"," 2.330804e+01","-2.231516e+00",NA," 1.198423e+01"," 1.901706e+00"," 2.950818e+00","-1.049112e+00"," 8.100000e+00"," 7.200000e+00"," 8.300000e+00"," 3.742800e+02"," 2.031000e+01",NA,NA," 3.204393e+01"," 7.760000e+01",NA,NA
"X1987M09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -1.0000000","  -14.9000000","   10.8000000","   -4.3000000","   12.1000000","   30.1000000","    8.8000000","  -26.3000000","   94.7897177","   80.8647661","    1.3645316","    1.9153226","    0.2374240","    0.9221120","    0.0000000","    0.2377187","    0.5326687","    0.7352347","    0.6608667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -4.2000000","    2.9000000","   11.8000000","   16.8649900","   14.1800000","   17.4520000","  597.0000000","  896.0000000"," 1493.0000000","49891.0000000"," 2878.6000000","   99.8904794","   99.6538119","   28.9015353","   88.2136125","  101.0595649","  100.4041188","   46.4000000","   19.0000000","   27.2000000","    0.0000000","   76.3065166","    3.7949530","  386.1644448","  102.7605389","    0.9863873","  106.4883035","   -4.8803934",NA,"    6.7402673","    2.8684690","    4.2328633","   -1.3643943","    8.1000000","    6.9000000","    8.2000000","  384.6900000","   19.5300000",NA,NA,"   32.1250226","   76.8000000",NA,NA
"X1987M10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-4.900000e+00","-1.510000e+01"," 1.280000e+01","-1.100000e+01"," 9.300000e+00"," 8.100000e+00"," 1.330000e+01","-3.740000e+01"," 9.653955e+01"," 7.931585e+01"," 1.437076e+00"," 7.088691e-01"," 4.914878e-01"," 5.941614e-01","-3.115902e-02"," 4.901185e-01"," 6.148540e-01"," 7.442128e-01"," 7.063908e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-5.400000e+00"," 3.200000e+00"," 1.580000e+01"," 1.584200e+01"," 1.426000e+01"," 1.622300e+01"," 5.870000e+02"," 8.810000e+02"," 1.468000e+03"," 4.931200e+04"," 2.951100e+03"," 9.991847e+01"," 9.952197e+01"," 2.685624e+01"," 9.077121e+01"," 1.011025e+02"," 1.005319e+02"," 4.700000e+01"," 1.890000e+01"," 2.730000e+01"," 3.154574e-01"," 7.969701e+01","-4.726426e-01"," 3.461311e+02"," 1.075086e+02","-5.765924e-01"," 1.136054e+02"," 2.899327e+00",NA,"-7.076756e+00"," 2.905670e+00"," 5.059975e+00","-2.154305e+00"," 7.800000e+00"," 6.700000e+00"," 8.000000e+00"," 3.721600e+02"," 1.986000e+01",NA,NA," 3.237801e+01"," 7.746667e+01",NA,NA
"X1987M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -2.3000000","  -14.8000000","   10.8000000","  -11.7000000","   15.6000000","   31.2000000","   14.9000000","  -37.3000000","   95.6719928","   75.6677827","    1.5086219","   -1.5223441","    0.5126543","   -0.2296980","    0.0000000","    0.5113277","    0.4024481","    0.3598526","    0.3823513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -7.5000000","   -1.0000000","   13.5000000","   14.4400000","   13.3600000","   14.5960000","  569.0000000","  878.0000000"," 1446.0000000","50242.0000000"," 2997.8000000","   99.9215191","   99.4050712","   20.4862271","   95.5068239","  101.1293433","  100.6274993","   47.1000000","   18.9000000","   27.3000000","    0.0000000","   79.1151538","    0.5697447","  336.0051419","  107.6816539","    2.2425523","  113.8859382","    5.2170837",NA,"  -23.7189428","    3.5079328","    4.7452129","   -1.2372801","    7.8000000","    6.7000000","    8.2000000","  371.9700000","   18.8500000",NA,NA,"   32.6309962","   78.1333333",NA,NA
"X1987M12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -3.7000000","  -14.4000000","   11.8000000","  -11.0000000","   11.7000000","   27.9000000","   12.8000000","  -29.6000000","   95.3458563","   74.0133273","    1.5264252","    0.4986702","    0.7093654","    0.3578397","    0.0000000","    0.7122165","    0.3304426","    0.4163624","    0.4603623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -8.0000000","   -2.1000000","   15.9000000","   13.5950000","   13.4400000","   13.9990000","  565.0000000","  892.0000000"," 1456.0000000","44934.0000000"," 3023.6000000","   99.9501345","   99.3054790","   20.0780943","   95.0874765","  101.1892292","  100.6907331","   46.9000000","   18.8000000","   27.1000000","    0.3125936","   75.7059358","   -0.8279504","  329.5697413","   97.9178023","   -1.2407209","  104.3209560","   -0.4390759",NA,"   -1.9922299","    3.7706160","    4.9396776","   -1.1690616","    7.2000000","    6.5000000","    8.1000000","  351.7600000","   17.2800000",NA,NA,"   32.8839830","   78.8000000",NA,NA
"X1988M01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -1.3000000","  -10.4000000","    6.8000000","   -5.2000000","    8.2000000","   14.9000000","   13.7000000","  -33.0000000","   95.2596267","   74.9318617","    1.4617010","    0.6450546","    0.3347207","    0.6344703","    0.0000000","    0.3341640","    0.7037390","    1.0121309","    0.9110499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -6.6000000","   -1.6000000","   11.7000000","   12.7300000","   12.6400000","   13.1960000","  575.0000000","  905.0000000"," 1480.0000000","42279.0000000"," 3069.1000000","  100.0303419","   99.2220613","   22.3825172","  100.2513775","  101.3074129","  100.7280020","   47.3000000","   19.1000000","   27.4000000","    0.4683622","   75.1023515","   -1.6924973","  321.2354107","  104.1685542","   -2.1856392","   90.6546372","    5.4306847",NA,"   11.4772989","    2.6247086","    3.8131315","   -1.1884228","    7.4000000","    6.2000000","    7.9000000","  352.8900000","   17.1300000",NA,NA,"   32.8475829","   79.0000000",NA,NA
"X1988M02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -3.8000000","  -10.0000000","   12.8000000","  -10.6000000","   12.0000000","   29.7000000","   10.1000000","  -34.9000000","   95.8981820","   76.1526184","    1.4612019","   -0.6080526","    0.7890462","    0.2735518","    1.7152370","    0.7900211","    0.5441994","    0.8843751","    0.8703879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -6.0000000","   -0.9000000","   12.0000000","   12.0120000","   12.3600000","   12.1280000","  567.0000000","  890.0000000"," 1457.0000000","41623.0000000"," 3041.6000000","  100.1526033","   99.1474608","   23.0405271","   94.3480144","  101.4783326","  100.7487533","   47.5000000","   19.4000000","   27.5000000","    0.1560120","   75.1769387","    2.4075800","  326.2985918","  102.0145182","    1.9699881","  101.4099480","   -5.8885607",NA,"    2.9398387","    3.5583165","    4.8956552","   -1.3373387","    7.3000000","    6.2000000","    7.8000000","  330.4800000","   16.8000000",NA,NA,"   32.8111828","   79.2000000",NA,NA
"X1988M03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -4.5000000","   -9.7000000","   10.8000000","  -13.0000000","   10.5000000","   30.1000000","   11.0000000","  -33.5000000","   96.7201709","   74.9235277","    1.4931480","    0.9259259","    0.5698826","    0.7248820","    0.0000000","    0.5694329","    0.7112371","    1.0460208","    0.9754267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -4.4000000","    2.3000000","   10.4000000","   11.0550000","   11.6100000","   11.3960000","  554.0000000","  885.0000000"," 1439.0000000","45311.0000000"," 2995.7000000","  100.2942554","   99.0726063","   24.8128042","   98.0257941","  101.6896650","  100.7621165","   47.2000000","   19.5000000","   27.5000000","    0.1557690","   79.7125097","    4.0938200","  341.5292496","  109.6129318","    1.0665744","  111.4643627","    3.8980998",NA,"    7.6919987","    3.7301022","    5.4189714","   -1.6888693","    7.1000000","    6.0000000","    7.7000000","  347.7000000","   16.2000000",NA,NA,"   32.7747826","   79.4000000",NA,NA
"X1988M04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -2.6000000","   -8.8000000","    9.8000000","   -4.5000000","    6.7000000","   13.2000000","   11.7000000","  -29.6000000","   96.7951517","   73.8615827","    1.5082891","   -1.6710354","    0.5122775","   -0.3482260","    0.0000000","    0.5119527","    0.2721699","    0.5122363","    0.5121945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -3.2000000","    2.6000000","   13.3000000","   10.9020000","   11.0700000","   11.0130000","  563.0000000","  870.0000000"," 1434.0000000","50065.0000000"," 2940.3000000","  100.4233509","   98.9895282","   25.3477265","  102.6791903","  101.9152709","  100.7738204","   46.8000000","   19.4000000","   27.3000000","    0.6202555","   74.9467582","   -4.2338825","  341.9846153","   99.9642367","    1.7280416","  100.7346799","    4.7471140",NA,"    2.1558316","    3.3844656","    5.2072260","   -1.8227605","    7.4000000","    6.3000000","    8.0000000","  345.5800000","   17.8600000",NA,NA,"   33.1747143","   79.2333333",NA,NA
"X1988M05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-4.600000e+00","-8.600000e+00"," 1.480000e+01","-9.300000e+00"," 1.020000e+01"," 3.130000e+01"," 1.150000e+01","-2.750000e+01"," 9.618032e+01"," 7.477152e+01"," 1.459039e+00","-4.665112e-01"," 7.773127e-01","-5.176712e-03","-3.567975e+00"," 7.777056e-01"," 6.416734e-01"," 6.397279e-01"," 6.600834e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3.900000e+00"," 2.300000e+00"," 7.300000e+00"," 1.110700e+01"," 1.130000e+01"," 1.081200e+01"," 5.520000e+02"," 8.720000e+02"," 1.424000e+03"," 5.778500e+04"," 2.878000e+03"," 1.005207e+02"," 9.889535e+01"," 2.514597e+01"," 1.046642e+02"," 1.021321e+02"," 1.007866e+02"," 4.620000e+01"," 1.930000e+01"," 2.700000e+01","-3.091361e-01"," 7.832511e+01"," 1.693785e+00"," 3.240459e+02"," 1.080644e+02"," 5.857581e-01"," 1.176848e+02"," 1.933243e+00",NA,"-7.959400e-01"," 3.695528e+00"," 5.283380e+00","-1.587852e+00"," 7.700000e+00"," 6.500000e+00"," 8.100000e+00"," 3.607600e+02"," 1.742000e+01",NA,NA," 3.357465e+01"," 7.906667e+01",NA,NA
"X1988M06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -3.7000000","   -8.3000000","   12.8000000","   -8.5000000","   10.1000000","   13.6000000","   13.4000000","  -29.8000000","   95.7971855","   77.4939174","    1.3693568","    0.1841312","    0.5255128","    0.3882892","    0.1181709","    0.5235197","    0.5193274","    0.5678779","    0.5613262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -5.4000000","    3.5000000","    9.6000000","   10.4430000","   10.8600000","   10.4740000","  555.0000000","  853.0000000"," 1407.0000000","68006.0000000"," 2823.7000000","  100.5952227","   98.7923499","   27.4550240","  106.5963596","  102.3330203","  100.8006727","   46.0000000","   19.2000000","   26.9000000","    0.3100947","   74.5177428","   -0.5889224","  305.1386002","  103.5325999","   -2.1655986","  115.1512327","    1.8460284",NA,"    9.1825844","    3.4168030","    5.2281239","   -1.8113209","    7.3000000","    6.3000000","    8.0000000","  364.4000000","   16.5300000",NA,NA,"   33.9745778","   78.9000000",NA,NA
"X1988M07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -5.4000000","  -11.9000000","   12.8000000","   -8.4000000","    5.2000000","   12.4000000","   13.4000000","  -26.8000000","   96.0837559","   81.4746777","    1.3430678","    3.1913116","    0.4693648","    1.3202346","    0.0000000","    0.4705155","    0.5708528","    0.4938152","    0.4903751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -4.6000000","    3.2000000","   11.7000000","   10.7860000","   11.0600000","   10.4550000","  538.0000000","  849.0000000"," 1387.0000000","61487.0000000"," 2776.0000000","  100.6641332","   98.6869801","   27.1699790","   98.2190117","  102.5149935","  100.8140901","   45.5000000","   19.2000000","   26.8000000","    0.6164321","   76.9610006","    1.5549181","  345.3790625","  105.9553345","    1.6971254","  122.6234232","   -7.8589437",NA,"   -1.0382256","    3.2835205","    4.6316145","   -1.3480940","    7.9000000","    6.6000000","    8.1000000","  374.6200000","   15.5000000",NA,NA,"   34.2166092","   79.5666667",NA,NA
"X1988M08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -4.7000000","  -11.6000000","   10.8000000","  -14.6000000","   11.3000000","    9.8000000","   11.7000000","  -32.6000000","   97.1656505","   82.6817668","    1.3417367","    2.5420984","    0.2629591","    0.9887265","    0.0000000","    0.2651527","    0.3348529","    0.2585973","    0.2595650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -2.5000000","    4.3000000","   11.3000000","   10.7470000","   11.1400000","   10.3920000","  531.0000000","  846.0000000"," 1378.0000000","63165.0000000"," 2744.8000000","  100.7197247","   98.5890271","   27.1366620","  110.0932808","  102.6689979","  100.8254354","   45.0000000","   18.9000000","   26.4000000","    0.1536211","   76.2430153","   -0.6040650","  346.5623621","   67.4726888","   -0.7498186","   26.9428452","   12.0895831",NA,"   -0.1226242","    2.0923161","    3.8887515","   -1.7964355","    8.1000000","    7.0000000","    8.3000000","  369.0700000","   15.5200000",NA,NA,"   34.4586407","   80.2333333",NA,NA
"X1988M09",NA,NA,NA,NA,NA,"   25.3000000","   -4.6000000","    7.1000000","    7.9000000","    6.4000000","   -0.5000000","   -5.2000000","  -11.5000000","   10.8000000","  -13.7000000","    9.1000000","    6.1000000","   13.3000000","  -32.3000000","   97.0327933","   82.8031091","    1.3392409","    1.7053529","    0.6473034","    0.8782427","    0.0000000","    0.6443701","    0.5638065","    0.6720266","    0.6679439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -3.5000000","    2.4000000","   15.1000000","   11.1750000","   11.4200000","   10.5790000","  517.0000000","  817.0000000"," 1335.0000000","65302.0000000"," 2743.5000000","  100.7412269","   98.5097597","   25.6762687","  106.5785981","  102.7756877","  100.8364072","   45.4000000","   18.8000000","   26.4000000","    0.3049449","   77.5205641","   -0.2618030","  346.8030083","  102.7058433","   -0.2114143","  115.3259824","   -3.1924588",NA,"   -5.3816247","    3.5236990","    5.1833807","   -1.6596817","    7.5000000","    6.9000000","    8.3000000","  341.8000000","   14.5400000",NA,NA,"   34.7006722","   80.9000000",NA,NA
"X1988M10",NA,NA,NA,NA,NA," 1.780000e+01","-1.970000e+01","-2.000000e-01"," 8.500000e+00"," 3.800000e+00","-1.500000e+00","-1.600000e+00","-1.150000e+01"," 1.080000e+01","-7.300000e+00"," 1.330000e+01"," 1.030000e+01"," 9.100000e+00","-2.940000e+01"," 9.763676e+01"," 8.029692e+01"," 1.422434e+00","-5.744450e-01"," 4.324564e-01"," 1.124154e-01"," 2.777046e-02"," 4.329959e-01"," 4.697556e-01"," 5.525726e-01"," 5.349244e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3.500000e+00"," 1.300000e+00"," 1.590000e+01"," 1.262900e+01"," 1.214000e+01"," 1.131000e+01"," 5.000000e+02"," 8.000000e+02"," 1.300000e+03"," 6.393100e+04"," 2.756500e+03"," 1.007333e+02"," 9.845682e+01"," 2.646847e+01"," 1.027927e+02"," 1.028436e+02"," 1.008545e+02"," 4.500000e+01"," 1.850000e+01"," 2.600000e+01"," 3.040178e-01"," 7.642235e+01"," 7.336337e-01"," 3.639075e+02"," 1.114771e+02"," 9.698460e-02"," 1.212469e+02","-3.552238e+00",NA," 3.085352e+00"," 3.109641e+00"," 5.188210e+00","-2.078569e+00"," 7.600000e+00"," 6.900000e+00"," 8.300000e+00"," 3.378700e+02"," 1.377000e+01",NA,NA," 3.487708e+01"," 8.016667e+01",NA,NA
"X1988M11",NA,NA,NA,NA,NA,"   18.6000000","  -26.1000000","    0.0000000","    6.4000000","    6.8000000","   -7.5000000","    0.3000000","  -11.4000000","    8.8000000","   -2.0000000","   11.7000000","   10.1000000","   12.6000000","  -24.4000000","   98.2116093","   76.7371949","    1.4696875","   -1.0930668","    0.9384747","   -0.0561454","    0.0000000","    0.9389048","    0.4566030","    0.5547367","    0.6113783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   -4.8000000","    0.5000000","   16.7000000","   12.5700000","   12.5100000","   11.3620000","  485.0000000","  790.0000000"," 1274.0000000","58028.0000000"," 2762.1000000","  100.7044070","   98.4342544","   26.5054907","  105.3312664","  102.8854016","  100.8880113","   44.8000000","   18.4000000","   25.8000000","    0.4573669","   76.2106882","    1.8959021","  381.2038049","  111.5163475","    1.0401485","  118.6003857","    2.4696257",NA,"    0.1398601","    3.9679134","    5.6893619","   -1.7214485","    7.9000000","    7.1000000","    8.4000000","  336.5800000","   14.1400000",NA,NA,"   35.0534816","   79.4333333",NA,NA
